state,lga,ward,uid,facility_code,facility_name,reg_number,start_date,ownership,facility_level,longitude,latitude,operation_status,registration_status,license_status,created,last_updated
Edo,Egor,Egor,57345782,12/02/1/1/2/0026,Fortune Iyare Clinic,,2011-01-01,Private,Secondary,5.56286,6.31891,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-07 10:48:07
Edo,Egor,Egor Unknown,63595596,12/02/1/2/2/0002,Gilead Hospital,,,Private,Secondary,5.61416963,6.37231358,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Egor,Egor Unknown,84549521,12/02/1/1/2/0041,Jarmok Nuring Home,,2007-01-01,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-12-16 22:48:17
Edo,Egor,Uselu 2,30083858,12/02/1/1/1/0104,Mount Gilead Hospital,ed/h/132/96,1992-01-01,Private,Secondary,5.61438,6.37228,Operational,,Licensed,2018-01-01 01:01:01,2020-03-07 17:51:13
Edo,Egor,Uselu 2,76018263,12/02/1/1/1/0104,Mountain Care Specialist hospital,,2016-01-01,Private,Secondary,5.61134,6.371,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-20 12:13:34
Edo,Egor,Egor Unknown,17822865,12/02/1/1/2/0102,Uyi Medical Centre,,2012-01-01,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-12-18 19:20:09
Edo,Esan Central,Ewu,32592465,12/03/1/2/1/0001,District Hospital Ewu,,1987-01-01,Public,Secondary,6.24103,6.79471,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-13 20:24:03
Edo,Esan Central,Otoruwa 2,58689852,12/03/1/2/1/0002,"Usugbenu District Hospital, Irrua",,1987-01-01,Public,Secondary,6.24028,6.71195,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-13 22:00:20
Edo,Esan North-East,Egbele,50351107,12/04/1/2/1/0001,Central Hospital Uromi,,1962-10-07,Public,Secondary,6.31756,6.71662,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-13 19:06:48
Edo,Esan North-East,Idumu-Okojie,81516298,12/04/1/2/2/0001,St Camillus Catholic Hospital,11(Cap 178),1965-11-03,Private,Secondary,6.32623,6.71358,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-18 20:20:27
Edo,Esan South-East,Unknown,61777874,12/05/1/2/2/0001,District Hospital Ewohimi,,,Private,Secondary,6.331161261,6.48537755,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Esan West,Eguare,26851236,12/06/1/2/2/0027,Akahomen Faithdome Medical centre,RC 1568366,1987-12-01,Private,Secondary,6.14357,6.73805,Operational,Registered,Licensed,2019-12-13 17:27:05,2019-12-19 23:47:00
Edo,Esan West,Emuhi,81092410,12/06/1/2/2/0025,Calvary Medical Centre,,1990-01-01,Private,Secondary,6.12656,6.74317,Operational,Registered,Licensed,2019-12-13 16:59:19,2020-03-06 20:37:18
Edo,Esan West,Iruekpen,20338149,12/06/1/1/2/0001,Eguavon  Medical Centre,,1997-05-30,Private,Secondary,6.07152,6.75262,Operational,Unknown,Licensed,2018-01-01 01:01:01,2019-12-16 22:42:24
Edo,Esan West,Emuhi,15532427,12/06/1/2/2/0035,Eromosele Medical Centre,,1996-12-27,Private,Secondary,6.13038,6.74184,Operational,Registered,Licensed,2019-12-14 11:46:53,2019-12-14 16:24:01
Edo,Esan West,Uhiele,52763267,12/06/1/2/2/0026,Ese Medical Centre Ekpoma,,2013-04-22,Private,Secondary,6.15874,6.73969,Operational,Registered,Licensed,2019-12-13 17:10:42,2019-12-14 16:26:51
Edo,Esan West,Ihumudumu,62233364,12/06/1/2/2/0024,Eseohe Medical Centre,RC 1047015,2010-04-10,Private,Secondary,6.11888,6.74664,Operational,Registered,Licensed,2019-12-13 16:48:47,2019-12-14 16:30:52
Edo,Esan West,Egoro,41827080,12/06/1/2/1/0001,General Hospital Ekpoma,,,Public,Secondary,6.14553065,6.74284595,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Esan West,Iruekpen,62820297,12/06/1/2/1/0030,General Hospital Iruekpen,,1979-01-01,Public,Secondary,6.06228,6.75971,Operational,Registered,Licensed,2019-12-13 19:50:26,2019-12-14 18:23:20
Edo,Esan West,Eguare,39590843,12/06/1/2/2/0038,"Gloryland Hospital, Ekpoma",001339,2018-08-01,Private,Secondary,6.15176,6.73274,Operational,Registered,Licensed,2019-12-14 16:23:01,2020-01-21 10:37:31
Edo,Esan West,Eguare,54708831,12/06/1/2/2/0041,Messiah Medical Centre,,1997-11-07,Private,Secondary,6.14484,6.73704,Operational,Registered,Licensed,2019-12-14 19:48:57,2019-12-21 00:53:16
Edo,Esan West,Eguare,38161445,12/06/1/2/2/0028,Ofure Clinic & Maternity,,1988-02-14,Private,Secondary,6.13652,6.73968,Operational,Registered,Licensed,2019-12-13 17:47:19,2019-12-14 23:17:06
Edo,Esan West,Emuhi,78880142,12/06/1/1/2/0005,Okpebho Clinic & Maternity Home,,1984-01-01,Private,Secondary,6.11374,6.731599,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-17 20:31:31
Edo,Esan West,Ihumudumu,84898759,12/06/1/2/2/0043,Oseghale Oriaifo Medical Centre,,1985-01-01,Private,Secondary,6.09435,6.74662,Operational,Registered,Licensed,2019-12-17 19:40:50,2019-12-18 10:47:25
Edo,Esan West,Eguare,59238045,12/06/1/2/2/0040,Osemudiamen Medical Centre,RC 1450544,2015-11-01,Private,Secondary,6.15304,6.74161,Operational,Registered,Licensed,2019-12-14 17:32:51,2019-12-18 19:31:52
Edo,Esan West,Eguare,86786788,12/06/1/2/2/0033,St. Gabriel Medical Centre,ICSAN/MD/34211,2017-01-01,Private,Secondary,6.13809,6.74756,Operational,Registered,Licensed,2019-12-14 09:45:35,2019-12-17 20:23:36
Edo,Etsako Central,Iviarua,81208741,12/07/1/2/1/0001,Fugar General Hospital,,1999-03-05,Public,Secondary,6.44325,7.03472,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-02-12 14:19:30
Edo,Etsako Central,Ugbekpe,54037066,12/07/1/2/2/0024,Livingspring Specialist Hospital,,2015-01-01,Private,Secondary,6.43108,7.02621,Operational,Registered,Licensed,2019-12-13 20:04:06,2019-12-14 22:44:07
Edo,Etsako Central,Ugbekpe,36150819,12/07/1/2/2/0023,Supreme  Medical Centre,,2016-07-12,Private,Secondary,6.42028,7.02103,Operational,Provisionally Registered,,2019-12-13 19:54:34,2019-12-18 20:15:40
Edo,Etsako East,Agenebode,18376064,12/08/1/2/1/0001,Agenebode General Hospital,,1975-01-15,Public,Secondary,6.665815115,7.114108801,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-26 17:35:59
Edo,Etsako East,Agenebode,18690442,12/08/1/2/2/0001,Santa Maria Hospital,,,Private,Secondary,6.67929239,7.11136395,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Etsako West,Aviele,77397738,12/09/1/2/2/0001,Agbede General Hospital,,1974-01-01,Public,Secondary,6.26654,6.87188,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 21:56:58
Edo,Etsako West,Auchi 3,73882985,12/01/1/1/2/0004,Auchi Poly Cottage Hospital,,1975-01-01,Private,Secondary,6.27318,7.06233,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 09:47:32
Edo,Etsako West,Auchi 3,58972172,12/09/1/2/1/0001,Auchi Polytechnic Cottage Hospital,,1995-01-01,Public,Secondary,6.27318,7.06233,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 22:28:50
Edo,Etsako West,Auchi 2,36680804,12/09/1/2/2/0002,Central Hospital Auchi,,1954-01-01,Public,Secondary,6.25849,7.07215,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 22:32:44
Edo,Etsako West,Uzairue N E,71004220,12/09/1/2/1/0002,"District Hospital, Apana",,,Public,Secondary,6.394767165,7.147861719,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Etsako West,Uzairue S E,41496433,12/09/1/1/1/0023,Favour Health Clinic,,2015-01-04,Private,Secondary,6.30052,7.09495,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 22:44:47
Edo,Etsako West,Unknown,87598809,12/09/1/2/1/0003,General Hospital Agbede,,,Public,Secondary,6.266691685,6.871696115,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Etsako West,Uzairue S W,77035494,12/09/1/1/2/0005,Hope Clinic and Maternity,,2015-01-01,Private,Secondary,6.28326,7.0843,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 22:33:35
Edo,Etsako West,Uzairue S W,44738811,12/12/1/2/2/0005,Hope Hospital,,,Private,Secondary,5.63426429,6.35182303,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Etsako West,Uzairue S W,61225750,12/09/1/2/2/0003,Notre Dame Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Etsako West,Auchi 4,62853492,12/09/1/2/2/0004,Osigbemhe Hospital,,,Private,Secondary,6.276041865,7.067534924,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Etsako West,Uzairue N E,82194261,12/09/1/2/2/0005,Santa Maria Catholic Hospital,,1968-01-01,Private,Secondary,6.29958,7.09418,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-17 22:50:00
Edo,Etsako West,Auchi 3,54723007,12/09/1/1/2/0014,Winner Medical Clinic,,2008-01-01,Private,Secondary,6.26435,7.06931,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 23:04:43
Edo,Igueben,Eguare,24400142,12/10/1/2/1/0001,General Hospital Igueben,,1969-12-11,Public,Secondary,6.26278,6.59255,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 18:35:30
Edo,Ikpoba-Okha,Ukhiri,70987777,12/11/1/2/2/0094,Ayanor Medical Center,,2015-01-01,Private,Secondary,5.67082,6.27437,Operational,Provisionally Registered,Not Licensed,2019-12-13 11:35:58,2019-12-26 17:38:03
Edo,Ikpoba-Okha,Ukhiri,62109230,12/11/1/2/2/0092,Cloid Medical Centre,RC.1555529,2019-12-01,Private,Secondary,5.71085,6.26894,Operational,Provisionally Registered,Not Licensed,2019-12-13 11:04:41,2019-12-16 22:04:08
Edo,Ikpoba-Okha,Ikpoba-Okha Unknown,84397477,12/11/1/2/2/0001,Egharevba Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Ikpoba-Okha,Evbouriaria,12775669,12/11/1/2/2/0104,Elinosa Medical Center,BN.2794924,2019-05-22,Private,Secondary,5.64371,6.27761,Operational,Pending Registration,Not Licensed,2019-12-13 22:22:46,2019-12-16 22:04:23
Edo,Ikpoba-Okha,Oregbeni,65988103,12/11/1/2/2/0095,Fidelity Hospital,RC.1451357,2018-02-02,Private,Secondary,5.67217,6.35066,Operational,Registered,Licensed,2019-12-13 11:53:09,2019-12-14 18:20:30
Edo,Ikpoba-Okha,Ukhiri,76105488,12/11/1/2/2/0105,General Medical Centre,,2009-11-17,Private,Secondary,5.66741,6.30156,Operational,Registered,Licensed,2019-12-13 22:41:26,2019-12-14 18:26:06
Edo,Ikpoba-Okha,Ikpoba-Okha Unknown,58145095,12/11/1/2/2/0003,Lio-La Cross Hospital,,,Private,Secondary,5.63861,6.33051,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Ikpoba-Okha,Evboumodu,36937892,12/11/1/1/2/0054,Narrow Way Hospital,,1997-06-25,Private,Secondary,5.67531,6.36433,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-16 23:07:33
Edo,Ikpoba-Okha,Ogheghe,69013984,12/11/1/2/1/0001,Obayantor Cottage Hospital,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Ikpoba-Okha,Evboumodu,77867469,12/11/1/1/2/0072,Ovbioise Hospital,BN.036484,2004-05-07,Private,Secondary,5.68045,6.36726,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-17 21:05:42
Edo,Ikpoba-Okha,Ikpoba-Okha Unknown,45234786,12/11/1/2/2/0004,St. Gabriel Hospital,,,Private,Secondary,5.63437139,6.26831103,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Ikpoba-Okha,Evbouriaria,87446857,12/11/1/2/2/0005,St. Mary Magdalene Hospital,,2009-01-01,Private,Secondary,5.63227,6.31532,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-12-17 23:05:42
Edo,Oredo,Oredo 10,12889614,12/12/1/1/2/0001,Abe Medical Clinic And Maternity,ED/C/M/129/2002,2003-01-01,Private,Secondary,5.62971,6.33114,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-13 16:08:47
Edo,Oredo,Oredo 2,37104804,12/12/1/2/1/0001,Airforce Medical Centre,,1991-01-01,Public,Secondary,5.60583,6.31587,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-12-14 12:14:33
Edo,Oredo,Oredo 2,38412623,12/12/1/1/2/0007,Ajayi Oriafo Memorial Hospital,,2000-02-01,Private,Secondary,5.60614,6.30241,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-02-27 08:27:46
Edo,Oredo,Oredo 2,75931094,12/12/1/2/2/0109,Asogun Medical Centre,ED/M/C/119/2002,2002-03-01,Private,Secondary,5.63265,6.26363,Operational,Registered,Licensed,2020-03-01 16:30:25,2020-10-08 13:31:12
Edo,Oredo,Unknown,23847838,12/12/1/2/2/0001,Azuwa Hospital,,,Private,Secondary,5.61057391,6.35110214,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Oredo,Oredo 11,54968973,12/12/1/2/2/0099,Benin Medical Centre,1450807,2019-02-03,Private,Secondary,5.63866,6.32197,Operational,Provisionally Registered,Not Licensed,2019-12-14 09:03:56,2019-12-14 13:25:50
Edo,Oredo,Oredo 1,31067746,12/12/1/1/2/0016,Bethel Faith Medical Centre,,2008-03-12,Private,Secondary,5.59386035,6.32818684,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-10-15 21:44:02
Edo,Oredo,Oredo 6,69313633,12/12/1/2/2/0104,Capital Health Care,BN2379908,2016-03-14,Private,Secondary,5.62106118,6.350716666,Operational,Registered,Licensed,2020-02-29 14:36:54,2020-10-15 21:44:34
Edo,Oredo,Oredo 3,72960075,12/12/1/1/2/0020,Chisi Cottage Clinic/Maternity,,2019-09-05,Private,Secondary,,,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-02-26 20:34:01
Edo,Oredo,Oredo 10,40304236,12/12/1/1/2/0021,Christ Medical Centre,,2000-01-01,Private,Secondary,5.62653,6.32917,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-10-15 21:44:49
Edo,Oredo,Oredo 11,65607366,12/12/1/1/2/0022,Christ Way Medical Centre,,2001-01-01,Private,Secondary,5.6410683,6.328665,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-10-15 21:45:05
Edo,Oredo,Oredo 2,39398341,12/12/1/2/2/0094,Cici-Gyde Hospital Limited,RC1581230,2007-07-07,Private,Secondary,5.62486,6.30968,Operational,Registered,Licensed,2019-12-13 11:51:41,2019-12-13 19:26:32
Edo,Oredo,Oredo 2,51836230,12/12/1/2/2/0110,City Of Hope Medical Centre,,2006-01-01,Private,Secondary,5.63438,6.26827,Operational,Registered,Licensed,2020-03-01 16:40:09,2020-10-15 21:45:19
Edo,Oredo,Oredo 2,40199108,12/12/1/2/2/0003,Ediale Hospital,,,Private,Secondary,5.6197,6.32675,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Oredo,Oredo 3,20519860,12/12/1/1/2/0033,Ekpen Hospital,bd/c/m/252/86,1990-12-10,Private,Secondary,5.59584028,6.3316033,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-02-27 08:28:41
Edo,Oredo,Oredo 2,38563792,12/12/1/1/1/0093,Faith Medical Centre,,2010-01-01,Private,Secondary,5.60392,6.31555,Operational,,Licensed,2018-01-01 01:01:01,2019-12-14 19:01:21
Edo,Oredo,Oredo 2,17056575,12/12/1/2/2/0004,Faith Mediplex,,1997-01-01,Private,Secondary,5.60392,6.31555,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-10-15 21:45:54
Edo,Oredo,Oredo 11,17692815,12/12/1/1/2/0053,Irowa Medical Centre,,2010-01-01,Private,Secondary,5.628349073,6.318560963,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-10-15 21:52:56
Edo,Oredo,Oredo 10,51290589,12/12/1/2/2/0114,Life Line Medical Clinic,,1996-04-06,Private,Secondary,5.6267516,6.3314616,Operational,Registered,Licensed,2020-03-23 06:32:01,2020-10-15 21:47:49
Edo,Oredo,Oredo 2,54322087,12/12/1/2/2/0106,Lily Hospital,,2019-01-01,Private,Secondary,5.609933,6.3181433,Operational,,,2020-02-29 14:59:28,2020-10-15 21:48:15
Edo,Oredo,Oredo 11,39460538,12/12/1/2/2/0096,Liola Cross Hospital,BN036569,2000-01-21,Private,Secondary,5.63849,6.33045,Operational,Registered,Licensed,2019-12-14 02:21:32,2019-12-14 22:43:24
Edo,Oredo,Oredo 2,71299793,12/12/1/2/1/0002,Military Base Hospital,,1999-01-01,Public,Secondary,5.60811,6.31739,Operational,Not Applicable,Unknown,2018-01-01 01:01:01,2019-12-14 23:01:41
Edo,Oredo,Oredo 1,62132831,12/12/1/1/2/0060,Modic Medical Centre,,2000-03-01,Private,Secondary,5.61843,6.33349,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-10-15 21:54:27
Edo,Oredo,Unknown,78239154,12/12/1/2/2/0006,Nation'S Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Oredo,Unknown,59363912,12/12/1/2/1/0003,Nigerian Airforce Medical Centre,,,Public,Secondary,5.60663,6.31564,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Oredo,Oredo 2,35647412,12/12/1/2/2/0007,NNPC CLINIC,,,Private,Secondary,5.60294692,6.3119018,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Oredo,Oredo 7,62002897,12/12/1/1/2/0070,Ponders End Medical Clinic,,2020-03-01,Private,Secondary,5.63447,6.34733,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-10-15 21:54:55
Edo,Oredo,Oredo 2,59145612,12/12/1/1/2/0071,Prime Optical and Eye Clinic,,1989-02-01,Private,Secondary,5.62187,6.30579,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-10-15 21:55:17
Edo,Oredo,Oredo 2,50828855,12/12/1/2/2/0108,Primedews Hospital,,2019-01-01,Private,Secondary,5.610955,6.267815,Operational,Unknown,,2020-02-29 16:02:55,2020-10-15 21:47:19
Edo,Oredo,Oredo 3,26706832,12/12/1/1/2/0076,Safe Heaven Medical Center,,1999-04-09,Private,Secondary,5.60687,6.33964,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-10-15 21:53:53
Edo,Oredo,Oredo 8,74249673,12/12/1/2/2/0102,Sage Specialist Hospital,RC1285090,2019-01-01,Private,Secondary,5.64581,6.33735,Operational,Provisionally Registered,,2019-12-14 11:30:00,2019-12-17 18:25:09
Edo,Oredo,Oredo 12,26644297,12/12/1/2/2/0008,St Philomena Catholic Hospital,ED60679,1941-02-10,Private,Secondary,5.62998,6.34513,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-17 22:07:13
Edo,Oredo,Oredo 11,14689043,12/12/1/2/2/0009,St. Matthias Anglican Hospital,,2000-01-01,Private,Secondary,5.62944,6.32369,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-10-15 21:53:28
Edo,Oredo,Oredo 2,64907311,12/12/1/2/1/0004,Stella Obasanjo Women and Children Hospital,,2000-03-01,Public,Secondary,5.637716,6.2751149,Operational,Not Applicable,Licensed,2018-01-01 01:01:01,2020-10-15 21:56:05
Edo,Oredo,Oredo 8,48972124,12/12/1/1/2/0084,Suyi Medical Centre,,1992-01-01,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-03-01 20:07:34
Edo,Oredo,Oredo 11,40862882,12/12/1/2/2/0098,The Emmanuel Medical Centre,,2019-08-01,Private,Secondary,5.64254,6.32838,Operational,Pending Registration,,2019-12-14 02:46:42,2019-12-17 20:41:10
Edo,Oredo,Oredo 2,23935677,12/12/1/2/2/0115,The Hills Medical Centre,,2020-01-01,Private,Secondary,5.6197649,6.282783,Operational,Registered,Unknown,2020-03-23 06:45:50,2020-10-15 21:49:20
Edo,Oredo,Oredo 2,50767473,12/12/1/1/2/0085,The Rock Hospital,,2010-12-01,Private,Secondary,5.62104,6.30613,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-02-26 20:50:31
Edo,Oredo,Oredo 3,66050867,12/12/1/2/2/0010,Time Medical Clinic and Maternity,,2003-06-12,Private,Secondary,5.60509984,6.33536367,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-10-15 21:51:42
Edo,Oredo,Oredo 2,68810490,12/12/1/1/1/0020,Ward 2 Police Clinic,,2014-01-01,Public,Secondary,5.52293,6.31596,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-12-17 07:19:40
Edo,Orhionmwon,Abiokunla 1,61041199,12/13/1/3/1/0002,Daughter of Charity of SVP Rehab Centre Ogan,,1976-01-06,Private,Secondary,6.55097,6.28526,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 13:36:31
Edo,Orhionmwon,Abiokunla 1,40868219,12/13/1/2/1/0001,General Hospital Abudu,,1977-08-10,Public,Secondary,6.02038,6.29423,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 19:28:42
Edo,Orhionmwon,Urhonigbe,48884843,12/13/1/2/1/0003,Government Hospital Urhonigbe,,1972-09-12,Public,Secondary,6.18195,5.97469,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 20:50:21
Edo,Orhionmwon,Igbanke East,50230525,12/13/1/2/1/0002,Igbanke General Hospital,,1974-10-12,Public,Secondary,6.19259,6.35368,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 21:49:11
Edo,Orhionmwon,Ugu,68469807,12/13/1/2/2/0001,Oben Cottage Hospital,,1998-10-12,Public,Secondary,5.89582,5.99008,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-17 18:03:34
Edo,Orhionmwon,Abiokunla 1,41232554,12/13/1/3/1/0001,"Ossiomo Specialist Hospital,Ogan",,1933-01-02,Public,Secondary,6.05577,6.28585,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-17 22:28:44
Edo,Ovia North-East,Unknown,61819772,12/14/1/2/1/0001,District Hospital Ekiadolor,,,Public,Secondary,5.58536,6.49428,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Ovia North-East,Isiuwa,48746588,12/14/1/2/1/0002,Nifor Maternal and Child Health Center,,1998-01-01,Public,Secondary,5.62585,6.53801,Operational,Registered,Unknown,2018-01-01 01:01:01,2019-12-14 22:54:06
Edo,Ovia South-West,Iguobazuwa East,82683514,12/15/1/1/2/0002,Emiloju Medical Clinic,,2018-03-04,Private,Secondary,5.35073,6.56495,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-12-14 16:08:08
Edo,Ovia South-West,Iguobazuwa West,54303335,12/15/1/2/1/0001,Iguobazuwa General Hospital,,,Public,Secondary,5.351521969,6.572286487,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Ovia South-West,Usen,13489143,12/15/1/2/1/0002,Usen General Hospital,,,Public,Secondary,5.34574,6.74821,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Owan East,Unknown,66702578,12/16/1/2/1/0001,District Hospital Otuo,,,Public,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Owan East,Emai 1,13014523,12/16/1/2/1/0002,General Hospital Afuze,,,Public,Secondary,6.03661,6.97314,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Edo,Owan East,Emai 1,36731915,12/16/1/2/1/0080,General Hospital Afuze,,1985-06-03,Public,Secondary,6.01549,6.95558,Operational,Registered,Licensed,2019-12-14 03:34:00,2019-12-14 18:21:37
Edo,Owan East,Otuo 2,49278172,12/16/1/2/2/0083,Idonije Clinic,,2011-04-04,Private,Secondary,6.00365,7.19729,Operational,Registered,Licensed,2019-12-14 04:11:56,2019-12-14 20:14:53
Edo,Owan East,Emai 2,13507033,12/16/1/2/2/0082,Mercy Family Clinic,,2010-01-04,Private,Secondary,6.03761,6.95473,Operational,Registered,Licensed,2019-12-14 04:03:37,2019-12-14 22:49:20
Edo,Owan East,Unknown,59447774,12/16/1/2/2/0001,Mercy Family Hospital Amoya,,,Private,Secondary,6.00198,7.18076,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
